id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
JAHM157,JAHM,2020-06-05 00:00:00,2020.4289617,157,-1003279.85577,5959660.15364,2032774.36080,47,558607.2446,2068529.8354,18.707275581182,99.555867234634,274.9314,312.2675
JAHM159,JAHM,2020-06-07 00:00:00,2020.4344262,159,-1003279.85630,5959660.15604,2032774.36372,47,558607.2447,2068529.8374,18.707275599034,99.555867235725,274.9347,312.2708
JAHM160,JAHM,2020-06-08 00:00:00,2020.4371585,160,-1003279.85653,5959660.15639,2032774.36428,47,558607.2448,2068529.8378,18.707275602811,99.555867237350,274.9352,312.2713
JAHM161,JAHM,2020-06-09 00:00:00,2020.4398907,161,-1003279.86171,5959660.16654,2032774.36471,47,558607.2483,2068529.8347,18.707275574972,99.555867269806,274.9456,312.2818
JAHM162,JAHM,2020-06-10 00:00:00,2020.4426230,162,-1003279.85784,5959660.15477,2032774.36066,47,558607.2464,2068529.8348,18.707275575810,99.555867252179,274.9327,312.2689
JAHM164,JAHM,2020-06-12 00:00:00,2020.4480874,164,-1003279.85714,5959660.15267,2032774.35608,47,558607.2461,2068529.8312,18.707275542957,99.555867248912,274.9292,312.2653
JAHM167,JAHM,2020-06-15 00:00:00,2020.4562842,167,-1003279.85780,5959660.14762,2032774.35670,47,558607.2476,2068529.8333,18.707275562388,99.555867263024,274.9248,312.2609
JAHM168,JAHM,2020-06-16 00:00:00,2020.4590164,168,-1003279.86054,5959660.15774,2032774.35809,47,558607.2486,2068529.8313,18.707275544042,99.555867272775,274.9351,312.2712
JAHM169,JAHM,2020-06-17 00:00:00,2020.4617486,169,-1003279.85859,5959660.14664,2032774.35703,47,558607.2485,2068529.8339,18.707275567635,99.555867271997,274.9241,312.2602
JAHM170,JAHM,2020-06-18 00:00:00,2020.4644809,170,-1003279.85904,5959660.14941,2032774.35860,47,558607.2485,2068529.8345,18.707275572907,99.555867271785,274.9273,312.2634
JAHM171,JAHM,2020-06-19 00:00:00,2020.4672131,171,-1003279.85734,5959660.14467,2032774.35781,47,558607.2476,2068529.8353,18.707275580494,99.555867263400,274.9223,312.2584
JAHM172,JAHM,2020-06-20 00:00:00,2020.4699454,172,-1003279.86112,5959660.15721,2032774.35779,47,558607.2493,2068529.8311,18.707275542655,99.555867279022,274.9346,312.2707
JAHM173,JAHM,2020-06-21 00:00:00,2020.4726776,173,-1003279.86298,5959660.15631,2032774.36000,47,558607.2512,2068529.8334,18.707275563220,99.555867297772,274.9348,312.2709
JAHM174,JAHM,2020-06-22 00:00:00,2020.4754098,174,-1003279.85679,5959660.14327,2032774.35705,47,558607.2473,2068529.8351,18.707275578286,99.555867260455,274.9207,312.2568
